HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Group,Number,TotalServices,Deck,Num,Side,HasServices
Europa,False,TRAPPIST-1e,39.0,True,1.0,392.0,64.0,148.0,1367.0,1,8043,03,1972.0,A,97,S,True
Europa,True,55 Cancri e,37.0,False,0.0,0.0,0.0,0.0,0.0,1,8043,04,0.0,A,97,S,False
Earth,True,PSO J318.5-22,22.0,False,0.0,0.0,0.0,0.0,0.0,1,8046,01,0.0,G,1300,P,False
Earth,False,TRAPPIST-1e,22.0,False,6.0,21.0,0.0,782.0,0.0,0,8049,01,809.0,G,1301,P,True
Earth,False,PSO J318.5-22,30.0,False,0.0,34.0,143.0,275.0,0.0,0,8050,01,452.0,G,1300,S,True
Earth,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,1,8050,02,0.0,F,1300,S,False
Earth,True,PSO J318.5-22,0.0,False,0.0,0.0,0.0,0.0,0.0,1,8050,03,0.0,G,1300,S,False
Earth,False,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,0,8052,01,0.0,G,1302,S,False
Earth,False,PSO J318.5-22,18.0,False,0.0,0.0,0.0,1.0,335.0,0,8052,02,336.0,G,1302,S,True
Mars,False,TRAPPIST-1e,29.0,False,1544.0,1.0,206.0,0.0,0.0,0,8053,01,1751.0,F,1663,P,True
Mars,False,55 Cancri e,52.0,False,0.0,0.0,262.0,1425.0,571.0,0,8054,01,2258.0,F,1540,S,True
Earth,False,TRAPPIST-1e,27.0,False,0.0,0.0,846.0,59.0,0.0,0,8055,01,905.0,E,533,S,True
Europa,False,TRAPPIST-1e,54.0,False,0.0,793.0,0.0,87.0,1567.0,0,8056,01,2447.0,C,262,P,True
Europa,False,TRAPPIST-1e,28.0,False,40.0,9012.0,0.0,111.0,551.0,1,8056,02,9714.0,C,262,P,True
Europa,True,TRAPPIST-1e,65.0,False,0.0,0.0,0.0,0.0,0.0,1,8057,01,0.0,B,267,P,False
Europa,True,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,1,8057,02,0.0,B,267,P,False
Earth,False,TRAPPIST-1e,29.0,False,12.0,2.0,0.0,432.0,1548.0,0,8058,01,1994.0,F,1664,P,True
Earth,False,TRAPPIST-1e,20.0,False,0.0,38.0,0.0,0.0,1779.0,0,8059,01,1817.0,G,1302,P,True
Mars,False,TRAPPIST-1e,39.0,False,1369.0,259.0,960.0,1.0,29.0,0,8060,01,2618.0,F,1541,S,True
Mars,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,1,8060,02,0.0,F,1541,S,False
Earth,False,TRAPPIST-1e,20.0,False,0.0,25.0,0.0,11.0,0.0,0,8063,01,36.0,F,1543,S,True
Mars,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,1,8064,01,0.0,F,1543,S,False
Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,1,8064,02,0.0,E,534,S,False
Mars,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,0,8064,03,0.0,E,534,S,False
Mars,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,1,8066,01,0.0,F,1544,S,False
Earth,False,55 Cancri e,32.0,False,1.0,0.0,0.0,9.0,663.0,0,8067,01,673.0,F,1666,P,True
Earth,False,TRAPPIST-1e,20.0,False,0.0,52.0,0.0,110.0,614.0,0,8068,01,776.0,F,1545,S,True
Europa,True,55 Cancri e,60.0,False,0.0,0.0,0.0,0.0,0.0,1,8069,01,0.0,D,234,S,False
Earth,False,TRAPPIST-1e,53.0,False,0.0,0.0,716.0,0.0,0.0,1,8071,01,716.0,F,1546,S,True
Europa,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,1,8072,01,0.0,D,236,S,False
Europa,False,55 Cancri e,35.0,False,0.0,5500.0,0.0,180.0,3173.0,0,8072,02,8853.0,D,236,S,True
Earth,False,55 Cancri e,19.0,False,355.0,0.0,0.0,0.0,284.0,0,8075,01,639.0,F,1547,S,True
Europa,False,55 Cancri e,43.0,False,1.0,2060.0,0.0,1.0,2764.0,0,8076,01,4826.0,C,263,P,True
Europa,False,55 Cancri e,29.0,False,2686.0,0.0,0.0,2854.0,2553.0,0,8076,02,8093.0,C,263,P,True
Earth,False,TRAPPIST-1e,20.0,False,721.0,122.0,0.0,0.0,0.0,0,8077,01,843.0,G,1304,P,True
Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,134.0,1931.0,0.0,0,8078,01,2065.0,F,1667,P,True
Earth,False,PSO J318.5-22,21.0,False,505.0,0.0,0.0,0.0,110.0,1,8079,01,615.0,F,1548,S,True
Europa,False,55 Cancri e,39.0,False,2.0,15450.0,336.0,1.0,904.0,1,8081,01,16693.0,D,251,P,True
Earth,True,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,0,8082,01,0.0,G,1305,P,False
Earth,False,55 Cancri e,20.0,False,1842.0,0.0,0.0,0.0,0.0,1,8082,02,1842.0,F,1668,P,True
Earth,False,TRAPPIST-1e,18.0,False,595.0,134.0,7.0,0.0,0.0,0,8083,01,736.0,F,1669,P,True
Europa,False,TRAPPIST-1e,31.0,False,0.0,745.0,0.0,6688.0,2161.0,0,8084,01,9594.0,C,264,P,True
Earth,False,PSO J318.5-22,35.0,False,635.0,3.0,0.0,0.0,25.0,0,8085,01,663.0,F,1549,S,True
Earth,True,PSO J318.5-22,44.0,False,0.0,0.0,0.0,0.0,0.0,1,8086,01,0.0,G,1306,P,False
Europa,False,TRAPPIST-1e,62.0,False,33.0,3518.0,0.0,394.0,0.0,1,8087,01,3945.0,B,268,P,True
Mars,False,TRAPPIST-1e,23.0,False,1.0,0.0,11.0,0.0,2336.0,0,8088,01,2348.0,E,521,P,True
Mars,False,TRAPPIST-1e,23.0,True,3.0,0.0,0.0,1677.0,0.0,0,8088,02,1680.0,F,1670,P,True
Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,1761.0,0.0,36.0,1,8089,01,1797.0,F,1671,P,True
Earth,False,TRAPPIST-1e,29.0,False,18.0,7.0,0.0,0.0,779.0,0,8091,01,804.0,F,1672,P,True
Europa,False,TRAPPIST-1e,31.0,False,0.0,4655.0,135.0,2075.0,402.0,1,8092,01,7267.0,D,238,S,True
Europa,True,55 Cancri e,33.0,True,0.0,0.0,0.0,0.0,0.0,1,8092,02,0.0,D,238,S,False
Europa,False,TRAPPIST-1e,41.0,False,0.0,3216.0,0.0,433.0,517.0,0,8092,03,4166.0,D,238,S,True
Europa,False,TRAPPIST-1e,60.0,False,19.0,7316.0,0.0,0.0,1781.0,1,8094,01,9116.0,C,265,P,True
Europa,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,1,8097,01,0.0,B,317,S,False
Europa,False,TRAPPIST-1e,69.0,True,0.0,269.0,0.0,190.0,9033.0,0,8098,01,9492.0,B,269,P,True
Europa,False,55 Cancri e,44.0,False,9.0,2311.0,0.0,633.0,1.0,1,8098,02,2954.0,B,269,P,True
Europa,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,1,8098,03,0.0,B,269,P,False
Europa,False,55 Cancri e,26.0,False,0.0,11598.0,0.0,3.0,386.0,1,8098,04,11987.0,B,269,P,True
Earth,False,TRAPPIST-1e,30.0,False,4.0,0.0,442.0,2441.0,0.0,0,8102,01,2887.0,F,1674,P,True
Mars,False,TRAPPIST-1e,34.0,False,81.0,0.0,492.0,122.0,0.0,0,8103,01,695.0,F,1675,P,True
Earth,False,PSO J318.5-22,18.0,False,0.0,0.0,15.0,570.0,84.0,0,8105,01,669.0,F,1677,P,True
Earth,True,55 Cancri e,49.0,False,0.0,0.0,0.0,0.0,0.0,1,8106,01,0.0,G,1306,S,False
Earth,False,PSO J318.5-22,71.0,False,48.0,43.0,0.0,78.0,534.0,0,8107,01,703.0,F,1678,P,True
Earth,False,PSO J318.5-22,19.0,False,150.0,605.0,0.0,0.0,1.0,0,8108,01,756.0,F,1552,S,True
Earth,False,PSO J318.5-22,23.0,False,90.0,4.0,0.0,7.0,588.0,0,8112,01,689.0,F,1553,S,True
Europa,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,1,8115,01,0.0,B,318,S,False
Europa,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,1,8115,02,0.0,B,318,S,False
Mars,False,55 Cancri e,28.0,False,49.0,0.0,0.0,2.0,1136.0,0,8116,01,1187.0,D,252,P,True
Europa,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,1,8117,01,0.0,B,319,S,False
Europa,False,TRAPPIST-1e,24.0,False,0.0,809.0,0.0,4928.0,143.0,0,8117,02,5880.0,B,319,S,True
Europa,True,55 Cancri e,54.0,False,0.0,0.0,0.0,0.0,0.0,1,8117,03,0.0,B,319,S,False
Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,0,8118,01,0.0,G,1310,P,False
Earth,True,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,0,8119,01,0.0,F,1555,S,False
Earth,False,55 Cancri e,20.0,False,6.0,1119.0,0.0,24.0,13.0,1,8119,02,1162.0,F,1555,S,True
Earth,False,55 Cancri e,20.0,False,97.0,279.0,0.0,301.0,39.0,0,8119,03,716.0,F,1555,S,True
Europa,False,55 Cancri e,36.0,False,0.0,4260.0,0.0,0.0,1678.0,1,8120,01,5938.0,D,253,P,True
Earth,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,1,8121,01,0.0,G,1311,P,False
Europa,False,55 Cancri e,58.0,False,0.0,226.0,0.0,5481.0,0.0,0,8122,01,5707.0,C,302,S,True
Europa,False,TRAPPIST-1e,37.0,False,79.0,218.0,0.0,442.0,659.0,1,8122,02,1398.0,C,302,S,True
Europa,False,TRAPPIST-1e,26.0,False,0.0,13.0,0.0,3803.0,3557.0,0,8122,03,7373.0,C,302,S,True
Earth,True,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,0,8123,01,0.0,G,1312,P,False
Earth,False,TRAPPIST-1e,44.0,False,0.0,903.0,0.0,0.0,0.0,0,8124,01,903.0,F,1681,P,True
Mars,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,1,8128,01,0.0,F,1682,P,False
Earth,True,55 Cancri e,13.0,False,0.0,0.0,0.0,0.0,0.0,1,8129,01,0.0,F,1682,S,False
Earth,False,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,1,8129,02,0.0,G,1313,P,False
Earth,False,TRAPPIST-1e,24.0,False,381.0,925.0,342.0,0.0,642.0,0,8129,03,2290.0,F,1683,P,True
Earth,False,55 Cancri e,27.0,False,3.0,13.0,0.0,0.0,788.0,0,8129,04,804.0,F,1683,P,True
Earth,False,TRAPPIST-1e,39.0,False,44.0,1620.0,0.0,6.0,0.0,0,8129,05,1670.0,E,522,P,True
Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,0,8130,01,0.0,G,1308,S,False
Earth,False,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,0,8130,02,0.0,G,1308,S,False
Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,0,8130,03,0.0,G,1308,S,False
Mars,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,1,8131,01,0.0,F,1557,S,False
Mars,False,TRAPPIST-1e,27.0,False,831.0,0.0,0.0,867.0,20.0,0,8133,01,1718.0,D,254,P,True
Europa,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,1,8135,01,0.0,C,267,P,False
Europa,True,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,1,8136,01,0.0,C,268,P,False
Europa,False,TRAPPIST-1e,60.0,False,0.0,5998.0,0.0,4794.0,8.0,0,8136,02,10800.0,C,268,P,True
Earth,False,TRAPPIST-1e,18.0,False,0.0,297.0,0.0,588.0,23.0,0,8137,01,908.0,G,1314,P,True
Earth,True,55 Cancri e,20.0,False,0.0,0.0,0.0,0.0,0.0,0,8138,01,0.0,G,1315,P,False
Earth,False,TRAPPIST-1e,25.0,False,11.0,780.0,0.0,0.0,0.0,1,8139,01,791.0,E,523,P,True
Earth,True,PSO J318.5-22,24.0,False,0.0,0.0,0.0,0.0,0.0,1,8140,01,0.0,G,1309,S,False
Earth,True,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,1,8141,01,0.0,G,1310,S,False
Earth,False,TRAPPIST-1e,18.0,False,0.0,17.0,5.0,0.0,712.0,1,8143,01,734.0,F,1558,S,True
Europa,True,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,0.0,1,8144,01,0.0,B,270,P,False
Europa,False,TRAPPIST-1e,13.0,False,0.0,3680.0,0.0,1529.0,3854.0,0,8144,02,9063.0,B,270,P,True
Europa,False,TRAPPIST-1e,28.0,False,0.0,3317.0,77.0,0.0,130.0,1,8144,03,3524.0,B,270,P,True
Europa,False,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,1,8144,04,0.0,B,270,P,False
Earth,False,TRAPPIST-1e,20.0,False,0.0,142.0,0.0,3528.0,92.0,0,8147,01,3762.0,G,1317,P,True
Earth,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,1,8147,02,0.0,F,1317,S,False
Earth,False,TRAPPIST-1e,42.0,False,18.0,5.0,470.0,356.0,57.0,0,8147,03,906.0,G,1317,P,True
Earth,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,1,8147,04,0.0,G,1317,P,False
Earth,False,TRAPPIST-1e,18.0,False,0.0,508.0,0.0,44.0,257.0,0,8148,01,809.0,G,1318,P,True
Earth,True,PSO J318.5-22,26.0,False,0.0,0.0,0.0,0.0,0.0,0,8149,01,0.0,G,1319,P,False
Mars,True,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,1,8150,01,0.0,E,539,S,False
Mars,True,PSO J318.5-22,49.0,False,0.0,0.0,0.0,0.0,0.0,1,8150,02,0.0,E,539,S,False
Mars,False,TRAPPIST-1e,19.0,False,691.0,0.0,10.0,561.0,25.0,0,8150,03,1287.0,E,539,S,True
Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,0,8152,01,0.0,G,1312,S,False
Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,0,8153,01,0.0,G,1320,P,False
Earth,False,PSO J318.5-22,53.0,False,90.0,29.0,102.0,244.0,56.0,0,8156,01,521.0,G,1321,P,True
Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,1,8157,01,0.0,G,1313,S,False
Earth,False,55 Cancri e,39.0,False,1663.0,0.0,262.0,229.0,0.0,0,8157,02,2154.0,F,1560,S,True
Earth,False,TRAPPIST-1e,45.0,False,0.0,0.0,2778.0,1910.0,0.0,0,8157,03,4688.0,G,1313,S,True
Earth,True,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,1,8157,04,0.0,G,1313,S,False
Earth,False,55 Cancri e,1.0,False,0.0,0.0,0.0,0.0,0.0,1,8157,05,0.0,G,1313,S,False
Earth,False,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,1,8157,06,0.0,G,1313,S,False
Mars,False,TRAPPIST-1e,40.0,False,953.0,0.0,356.0,0.0,0.0,0,8158,01,1309.0,F,1686,P,True
Earth,False,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,622.0,8.0,0,8159,01,630.0,F,1687,P,True
Earth,False,TRAPPIST-1e,18.0,False,1157.0,28.0,50.0,0.0,0.0,0,8161,01,1235.0,F,1688,P,True
Europa,False,TRAPPIST-1e,47.0,False,0.0,314.0,0.0,889.0,1090.0,0,8162,01,2293.0,E,524,P,True
Earth,False,TRAPPIST-1e,31.0,False,0.0,918.0,0.0,0.0,900.0,0,8164,01,1818.0,G,1314,S,True
Mars,False,TRAPPIST-1e,28.82793046746535,False,279.0,11.0,40.0,718.0,0.0,0,8165,01,1048.0,E,525,P,True
Earth,True,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,1,8167,01,0.0,G,1315,S,False
Earth,False,55 Cancri e,32.0,False,7.0,723.0,0.0,6.0,13.0,0,8168,01,749.0,F,1561,S,True
Earth,False,TRAPPIST-1e,32.0,False,293.0,889.0,1.0,1.0,200.0,0,8168,02,1384.0,F,1561,S,True
Earth,False,TRAPPIST-1e,21.0,False,644.0,0.0,0.0,0.0,2.0,0,8168,03,646.0,F,1561,S,True
Earth,False,TRAPPIST-1e,28.82793046746535,False,4.0,0.0,9.0,20.0,831.0,0,8168,04,864.0,F,1561,S,True
Earth,False,TRAPPIST-1e,22.0,False,753.0,0.0,0.0,0.0,0.0,0,8168,05,753.0,G,1316,S,True
Earth,False,TRAPPIST-1e,18.0,False,0.0,858.0,2.0,0.0,0.0,1,8168,06,860.0,G,1316,S,True
Earth,True,PSO J318.5-22,28.0,False,0.0,0.0,0.0,0.0,0.0,1,8168,07,0.0,G,1316,S,False
Earth,True,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,1,8168,08,0.0,G,1316,S,False
Earth,False,TRAPPIST-1e,46.0,False,0.0,0.0,594.0,154.0,0.0,0,8171,01,748.0,F,1690,P,True
Europa,False,TRAPPIST-1e,44.0,False,0.0,3771.0,0.0,521.0,4.0,1,8173,01,4296.0,C,304,S,True
Europa,True,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,1,8175,01,0.0,C,305,S,False
Europa,False,55 Cancri e,28.0,False,5.0,8252.0,0.0,181.0,3027.0,0,8176,01,11465.0,A,98,S,True
Earth,False,TRAPPIST-1e,31.0,False,116.0,0.0,298.0,2.0,227.0,0,8177,01,643.0,G,1317,S,True
Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,1,8178,01,0.0,G,1318,S,False
Earth,False,PSO J318.5-22,18.0,False,0.0,220.0,4.0,0.0,532.0,0,8182,01,756.0,F,1564,S,True
Earth,False,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,1,8186,01,0.0,G,1319,S,False
Earth,True,PSO J318.5-22,0.0,False,0.0,0.0,0.0,0.0,0.0,1,8186,02,0.0,G,1319,S,False
Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,0,8186,03,0.0,G,1319,S,False
Earth,True,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,0,8186,04,0.0,G,1319,S,False
Europa,False,TRAPPIST-1e,35.0,False,0.0,747.0,0.0,0.0,2478.0,0,8189,01,3225.0,C,271,P,True
Europa,True,55 Cancri e,43.0,False,0.0,0.0,0.0,0.0,0.0,1,8190,01,0.0,B,320,S,False
Earth,False,PSO J318.5-22,18.0,False,0.0,0.0,19.0,751.0,4.0,0,8191,01,774.0,G,1320,S,True
Earth,False,TRAPPIST-1e,18.0,False,539.0,2.0,3.0,900.0,0.0,0,8192,01,1444.0,F,1566,S,True
Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,662.0,30.0,0.0,1,8194,01,692.0,F,1567,S,True
Earth,False,55 Cancri e,49.0,False,598.0,0.0,0.0,118.0,0.0,0,8197,01,716.0,F,1693,P,True
Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,0,8199,01,0.0,G,1329,P,False
Earth,True,PSO J318.5-22,22.0,False,0.0,0.0,0.0,0.0,0.0,1,8200,01,0.0,G,1330,P,False
Europa,False,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,1,8202,01,0.0,C,306,S,False
Europa,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,1,8202,02,0.0,C,306,S,False
Earth,True,TRAPPIST-1e,28.82793046746535,False,0.0,0.0,0.0,0.0,0.0,1,8202,03,0.0,C,306,S,False
Europa,False,TRAPPIST-1e,39.0,False,19.0,3603.0,0.0,421.0,517.0,1,8202,04,4560.0,C,306,S,True
Europa,False,55 Cancri e,36.0,False,0.0,8151.0,5.0,0.0,8182.0,0,8202,05,16338.0,C,306,S,True
Europa,True,TRAPPIST-1e,53.0,False,0.0,0.0,0.0,0.0,0.0,1,8202,06,0.0,C,306,S,False
Europa,False,55 Cancri e,23.0,False,0.0,395.0,0.0,6.0,0.0,0,8203,01,401.0,C,307,S,True
Europa,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,1,8203,02,0.0,C,307,S,False
Europa,False,TRAPPIST-1e,25.0,False,0.0,1003.0,1629.0,73.0,748.0,0,8204,01,3453.0,E,541,S,True
Europa,False,TRAPPIST-1e,30.0,False,209.0,157.0,2566.0,171.0,472.0,0,8204,02,3575.0,E,541,S,True
Earth,False,TRAPPIST-1e,20.0,False,625.0,0.0,2.0,0.0,0.0,0,8205,01,627.0,G,1331,P,True
Mars,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,1,8207,01,0.0,F,1695,P,False
Earth,True,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,1,8208,01,0.0,G,1322,S,False
Earth,False,TRAPPIST-1e,57.0,False,6.0,510.0,372.0,0.0,0.0,1,8209,01,888.0,G,1332,P,True
Mars,False,TRAPPIST-1e,47.0,False,1282.0,0.0,5.0,495.0,0.0,0,8210,01,1782.0,D,241,S,True
Earth,True,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,1,8211,01,0.0,G,1323,S,False
Earth,False,PSO J318.5-22,29.0,False,487.0,0.0,60.0,12.0,0.0,0,8212,01,559.0,F,1569,S,True
Earth,False,TRAPPIST-1e,32.0,False,0.0,2.0,1.0,0.0,881.0,0,8213,01,884.0,G,1333,P,True
Europa,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,1,8214,01,0.0,D,242,S,False
Earth,False,TRAPPIST-1e,18.0,False,22.0,0.0,681.0,0.0,1.0,1,8216,01,704.0,G,1334,P,True
Earth,False,TRAPPIST-1e,49.0,False,0.0,4.0,50.0,0.0,746.0,0,8217,01,800.0,F,1570,S,True
Europa,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,1,8218,01,0.0,B,272,P,False
Earth,False,TRAPPIST-1e,18.0,False,3.0,0.0,3.0,1773.0,0.0,0,8219,01,1779.0,G,1335,P,True
Europa,False,TRAPPIST-1e,29.0,False,0.0,5157.0,1.0,136.0,32.0,1,8220,01,5326.0,A,99,S,True
Mars,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,1,8221,01,0.0,F,1696,P,False
Mars,False,TRAPPIST-1e,43.0,False,1054.0,109.0,576.0,645.0,0.0,0,8222,01,2384.0,D,257,P,True
Mars,False,TRAPPIST-1e,18.0,False,32.0,1255.0,1.0,0.0,0.0,1,8222,02,1288.0,F,1697,P,True
Earth,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,0,8224,01,0.0,G,1325,S,False
Mars,False,TRAPPIST-1e,15.0,False,85.0,0.0,1130.0,0.0,248.0,0,8225,01,1463.0,F,1325,S,True
Mars,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,1,8226,01,0.0,F,1572,S,False
Mars,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,1,8226,02,0.0,F,1572,S,False
Mars,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,1,8226,03,0.0,F,1572,S,False
Earth,False,TRAPPIST-1e,27.0,False,14.0,1186.0,460.0,12.0,9.0,1,8227,01,1681.0,E,527,P,True
Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,1,8229,01,0.0,G,1336,P,False
Earth,False,TRAPPIST-1e,33.0,False,201.0,819.0,0.0,0.0,0.0,1,8231,01,1020.0,G,1327,S,True
Earth,False,TRAPPIST-1e,65.0,False,0.0,0.0,113.0,208.0,587.0,0,8231,02,908.0,G,1327,S,True
Earth,False,TRAPPIST-1e,19.0,False,5.0,666.0,0.0,123.0,440.0,0,8232,01,1234.0,F,1574,S,True
Earth,False,TRAPPIST-1e,30.0,False,0.0,0.0,779.0,0.0,18.0,0,8233,01,797.0,F,1575,S,True
Earth,False,TRAPPIST-1e,37.0,False,72.0,0.0,18.0,0.0,809.0,0,8233,02,899.0,F,1575,S,True
Earth,False,TRAPPIST-1e,15.0,False,0.0,21.0,22.0,1149.0,249.0,0,8235,01,1441.0,F,1576,S,True
Earth,False,TRAPPIST-1e,19.0,False,511.0,0.0,0.0,267.0,0.0,0,8237,01,778.0,F,1577,S,True
Earth,False,TRAPPIST-1e,20.0,False,749.0,16.0,0.0,0.0,29.0,0,8238,01,794.0,F,1578,S,True
Earth,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,0,8238,02,0.0,G,1328,S,False
Earth,False,55 Cancri e,21.0,False,499.0,0.0,193.0,1.0,1.0,0,8239,01,694.0,F,1579,S,True
Earth,False,TRAPPIST-1e,20.0,False,2.0,2.0,876.0,8.0,0.0,1,8242,01,888.0,G,1330,S,True
Earth,False,TRAPPIST-1e,18.0,False,0.0,44.0,0.0,795.0,69.0,0,8243,01,908.0,G,1331,S,True
Earth,False,TRAPPIST-1e,27.0,False,1007.0,0.0,0.0,9.0,0.0,0,8244,01,1016.0,G,1337,P,True
Europa,False,TRAPPIST-1e,23.0,False,0.0,2984.0,23.0,686.0,173.0,1,8247,01,3866.0,D,258,P,True
Earth,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,0,8248,01,0.0,G,1339,P,False
Earth,False,PSO J318.5-22,72.0,False,309.0,0.0,0.0,0.0,463.0,0,8248,02,772.0,G,1339,P,True
Earth,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,1,8251,01,0.0,G,1332,S,False
Earth,False,55 Cancri e,29.0,False,52.0,0.0,612.0,465.0,79.0,0,8252,01,1208.0,F,1699,P,True
Earth,False,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,0,8252,02,0.0,G,1341,P,False
Earth,True,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,0,8252,03,0.0,G,1341,P,False
Mars,True,TRAPPIST-1e,28.82793046746535,False,0.0,0.0,0.0,0.0,0.0,1,8254,01,0.0,F,1700,P,False
Earth,False,TRAPPIST-1e,28.0,False,0.0,1.0,12.0,875.0,0.0,0,8255,01,888.0,G,1333,S,True
Mars,False,TRAPPIST-1e,41.0,False,396.0,0.0,653.0,0.0,0.0,0,8257,01,1049.0,E,529,P,True
Earth,False,TRAPPIST-1e,28.82793046746535,False,0.0,0.0,486.0,324.0,0.0,0,8259,01,810.0,G,1342,P,True
Earth,False,55 Cancri e,19.0,False,84.0,4.0,4.0,629.0,0.0,0,8260,01,721.0,F,1582,S,True
Earth,False,55 Cancri e,8.0,False,0.0,0.0,0.0,0.0,0.0,1,8260,02,0.0,G,1334,S,False
Earth,True,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,1,8260,03,0.0,G,1334,S,False
Earth,True,PSO J318.5-22,38.0,False,0.0,0.0,0.0,0.0,0.0,0,8261,01,0.0,G,1343,P,False
Mars,False,TRAPPIST-1e,21.0,False,32.0,0.0,1008.0,0.0,0.0,1,8264,01,1040.0,F,1584,S,True
Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,0,8265,01,0.0,G,1344,P,False
